capacity_territory_allocation_id,capacity_record_id,rep_id,rep_name,manager_id,manager_name,team_id,team_name,territory_id,territory_name,period,transaction_count,territory_allocation_share,dominant_territory_id,dominant_territory_name,dominant_territory_flag,allocation_basis,geographic_workload_attribution_flag,residual_allocation_flag,injected_residual_allocation_flag,unrepresented_workload_residual_hours,residual_allocation_columns,planned_visit_count,completed_visit_count,planned_visit_hours,planned_travel_hours,excess_service_visit_count,excess_service_visit_hours,excess_service_travel_hours,excess_service_hours,observed_visit_count,observed_completed_visit_count,observed_visit_hours,observed_travel_hours,required_visit_count,priority_required_visit_count,credited_planned_visit_count,credited_completed_visit_count,required_customer_coverage_hours,required_priority_customer_coverage_hours,customer_coverage_gap,priority_customer_coverage_gap,risk_medium_threshold_pct,risk_high_threshold_pct,risk_critical_threshold_pct,overload_threshold_pct,source_rep_period_utilization_pct,source_rep_period_risk_band,source_rep_period_overload_flag,data_lineage,synthetic_seed,core_required_hours,territory_activity_count,working_days,leave_days,holiday_days,training_hours,administrative_hours,meeting_hours,gross_rostered_field_hours,non_field_hours,available_field_hours,available_hours,nominal_full_time_hours,workload_buffer_hours,required_total_hours,required_hours,required_fte,available_fte,fte_gap,utilization_pct,capacity_utilization_pct,capacity_risk_band,workload_risk_band,capacity_overload_flag,overload_flag,core_workload_geographic_attribution_flag,availability_geographic_attribution_flag,allocation_scope
CAPALLOC_707c312edcb0d87e,CAPCAL_02ef603bb7b4ceb8,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-11-01,390.0,1.0,TERR_49c0203db75f,Delta / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,43.767113095238095,42.21800595238095,33.9023685515873,27.590802588054505,40.232886904761905,32.364298115079364,24.21391120884693,56.578209323926295,84.0,77.0,66.26666666666667,51.80471379690144,60.625,30.0,42.75,39.75,24.48215636418802,2.4749999999999996,20.875,3.5,85.0,100.0,120.0,100.0,92.16089804312948,medium,False,synthetic_derived,42,85.97532750382982,390.0,21.0,2.0,1.0,6.0,24.0,6.966575729152842,144.0,36.966575729152844,107.03342427084715,107.03342427084715,168.0,6.878026200306386,92.8533537041362,92.8533537041362,0.5526985339531917,0.6371037158978997,-0.08440518194470803,86.75173604571557,86.75173604571557,medium,medium,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_bf2a0ebe3dc19ceb,CAPCAL_02ef603bb7b4ceb8,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_938541fb7311,Charlie / Germany,2017-11-01,0.0,0.0,TERR_49c0203db75f,Delta / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,3.5,3.5,0.35357142857142854,0.0,0.25,0.0,85.0,100.0,120.0,100.0,92.16089804312948,medium,False,synthetic_derived,42,0.35357142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028285714285714282,0.38185714285714284,0.38185714285714284,0.0022729591836734694,0.0,0.0022729591836734694,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_724d4b6bf4222a76,CAPCAL_02ef603bb7b4ceb8,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_b31415d90eb9,Alfa / Germany,2017-11-01,0.0,0.0,TERR_49c0203db75f,Delta / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,85.0,100.0,120.0,100.0,92.16089804312948,medium,False,synthetic_derived,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_57a942c90a6d8301,CAPCAL_9ad4aa624d87f6ed,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_07a5ea4d7ed4,Bravo / Germany,2017-11-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.875,3.125,3.125,2.503589892283469,0.0,1.875,0.0,85.0,100.0,120.0,100.0,73.22478316258905,low,False,synthetic_derived,42,2.503589892283469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20028719138267753,2.7038770836661468,2.7038770836661468,0.01609450645039373,0.0,0.01609450645039373,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_dcc00b646bc63f4d,CAPCAL_9ad4aa624d87f6ed,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_49c0203db75f,Delta / Germany,2017-11-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.125,26.25,34.375,32.5,11.92196021373115,1.2374999999999998,10.625,2.75,85.0,100.0,120.0,100.0,73.22478316258905,low,False,synthetic_derived,42,11.92196021373115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.953756817098492,12.875717030829643,12.875717030829643,0.0766411728025574,0.0,0.0766411728025574,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_15f5d12e21842634,CAPCAL_9ad4aa624d87f6ed,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-11-01,415.0,1.0,TERR_938541fb7311,Charlie / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,42.83184523809524,42.876488095238095,35.92938988095238,26.544048136415903,41.16815476190476,34.170610119047616,25.16991565714752,59.34052577619514,84.0,80.0,70.1,51.71396379356342,6.25,3.75,3.75,2.875,3.4662401815502855,0.0,3.375,0.875,85.0,100.0,120.0,100.0,73.22478316258905,low,False,synthetic_derived,42,65.93967819891857,415.0,21.0,1.0,0.0,12.0,18.0,8.546368471701527,160.0,38.54636847170153,121.45363152829847,121.45363152829847,168.0,5.275174255913486,71.21485245483206,71.21485245483206,0.42389793127876224,0.7229382829065385,-0.29904035162777626,58.635424530915834,58.635424530915834,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_355f2d465855fd46,CAPCAL_9ad4aa624d87f6ed,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_b31415d90eb9,Alfa / Germany,2017-11-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.75,6.0,5.0,1.981214592924637,0.0,2.5,0.0,85.0,100.0,120.0,100.0,73.22478316258905,low,False,synthetic_derived,42,1.981214592924637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15849716743397096,2.1397117603586078,2.1397117603586078,0.012736379525944095,0.0,0.012736379525944095,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_dd1c2dabca21d890,CAPCAL_459b9dc3973c303d,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_07a5ea4d7ed4,Bravo / Germany,2017-11-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,1.0,2.022631356760408,0.0,1.5,0.0,85.0,100.0,120.0,100.0,72.68583541304243,low,False,synthetic_derived,42,2.022631356760408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16181050854083265,2.1844418653012405,2.1844418653012405,0.013002630150602622,0.0,0.013002630150602622,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_3fd6a0e837ce226c,CAPCAL_459b9dc3973c303d,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_49c0203db75f,Delta / Germany,2017-11-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.875,15.0,31.5,31.25,14.159573662661177,0.0,10.625,0.0,85.0,100.0,120.0,100.0,72.68583541304243,low,False,synthetic_derived,42,14.159573662661177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1327658930128943,15.292339555674072,15.292339555674072,0.09102583068853615,0.0,0.09102583068853615,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_50260571a10a63e4,CAPCAL_459b9dc3973c303d,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2017-11-01,420.0,1.0,TERR_938541fb7311,Charlie / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,45.49330357142857,45.74330357142857,36.458965773809524,27.438655055299392,38.50669642857143,30.941034226190474,22.301928291565044,53.24296251775552,84.0,81.0,67.4,49.74058334686443,6.25,3.75,3.75,3.75,3.4662401815502855,0.0,2.5,0.0,85.0,100.0,120.0,100.0,72.68583541304243,low,False,synthetic_derived,42,67.3638610106592,420.0,21.0,0.0,1.0,6.0,19.0,5.148583147897217,160.0,30.148583147897217,129.85141685210277,129.85141685210277,168.0,5.389108880852737,72.75296989151194,72.75296989151194,0.43305339221138056,0.7729251003101355,-0.33987170809875494,56.027859884174845,56.027859884174845,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_ef43371e4fefaf16,CAPCAL_459b9dc3973c303d,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_b31415d90eb9,Alfa / Germany,2017-11-01,0.0,0.0,TERR_938541fb7311,Charlie / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,1.875,3.25,3.25,3.846144279755392,1.0511081046541508,3.0,0.875,85.0,100.0,120.0,100.0,72.68583541304243,low,False,synthetic_derived,42,3.846144279755392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769154238043134,4.153835822135823,4.153835822135823,0.02472521322699895,0.0,0.02472521322699895,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_9bedadb844030132,CAPCAL_64b03e68c79e1167,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_07a5ea4d7ed4,Bravo / Germany,2017-11-01,0.0,0.0,TERR_b31415d90eb9,Alfa / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,0.0,1.25,1.25,2.503589892283469,0.0,1.875,0.0,85.0,100.0,120.0,100.0,84.65601690149136,low,False,synthetic_derived,42,2.503589892283469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20028719138267753,2.7038770836661468,2.7038770836661468,0.01609450645039373,0.0,0.01609450645039373,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_d33a6d52cac84c21,CAPCAL_64b03e68c79e1167,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_49c0203db75f,Delta / Germany,2017-11-01,0.0,0.0,TERR_b31415d90eb9,Alfa / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.875,20.625,22.5,20.5,12.888648125504133,3.6859697743875595,11.375,4.625,85.0,100.0,120.0,100.0,84.65601690149136,low,False,synthetic_derived,42,12.888648125504133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0310918500403308,13.919739975544465,13.919739975544465,0.08285559509252657,0.0,0.08285559509252657,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_36e4b205fc08c842,CAPCAL_64b03e68c79e1167,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_938541fb7311,Charlie / Germany,2017-11-01,0.0,0.0,TERR_b31415d90eb9,Alfa / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,1.875,3.125,3.125,1.7331200907751427,0.0,1.25,0.0,85.0,100.0,120.0,100.0,84.65601690149136,low,False,synthetic_derived,42,1.7331200907751427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13864960726201142,1.871769698037154,1.871769698037154,0.011141486297840203,0.0,0.011141486297840203,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_016282353efc6384,CAPCAL_64b03e68c79e1167,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-11-01,393.0,1.0,TERR_b31415d90eb9,Alfa / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,43.710565476190474,42.859375,35.52533482142857,27.082303445795475,40.289434523809526,32.42466517857143,24.349376352794504,56.77404153136593,84.0,80.0,67.95,51.43167979858998,4.375,1.875,1.875,1.875,3.255286328706417,0.0,2.5,0.0,85.0,100.0,120.0,100.0,84.65601690149136,low,False,synthetic_derived,42,65.86292459593047,393.0,21.0,2.0,1.0,9.0,23.0,6.127613604658357,144.0,38.12761360465836,105.87238639534164,105.87238639534164,168.0,5.269033967674438,71.1319585636049,71.1319585636049,0.42340451525955297,0.6301927761627478,-0.20678826090319485,67.1865072522203,67.1865072522203,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_fd11d3c3b4c8d50d,CAPCAL_959f885b3238aa31,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-11-01,420.0,1.0,TERR_07a5ea4d7ed4,Bravo / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,38.404017857142854,36.60044642857143,31.6875248015873,24.11223923299254,45.595982142857146,37.79580853174603,27.7214323150015,65.51724084674753,84.0,79.0,69.48333333333333,51.83367154799404,3.75,1.875,2.875,2.875,1.188101392665918,0.0,0.875,0.0,85.0,100.0,120.0,100.0,60.43732760878158,low,False,synthetic_derived,42,56.98786542724576,420.0,21.0,0.0,2.0,5.0,19.0,5.667758505606861,152.0,29.667758505606862,122.33224149439314,122.33224149439314,168.0,4.55902923417966,61.54689466142542,61.54689466142542,0.3663505634608656,0.7281681041332926,-0.361817540672427,50.31126210848209,50.31126210848209,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_56132283b4b69a03,CAPCAL_959f885b3238aa31,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_49c0203db75f,Delta / Germany,2017-11-01,0.0,0.0,TERR_07a5ea4d7ed4,Bravo / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.375,22.5,27.25,27.25,9.736734447842263,0.0,7.125,0.0,85.0,100.0,120.0,100.0,60.43732760878158,low,False,synthetic_derived,42,9.736734447842263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778938755827381,10.515673203669644,10.515673203669644,0.06259329287898598,0.0,0.06259329287898598,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_9e877682404bef0f,CAPCAL_959f885b3238aa31,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_938541fb7311,Charlie / Germany,2017-11-01,0.0,0.0,TERR_07a5ea4d7ed4,Bravo / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,1.875,1.875,1.875,1.7331200907751427,0.0,1.25,0.0,85.0,100.0,120.0,100.0,60.43732760878158,low,False,synthetic_derived,42,1.7331200907751427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13864960726201142,1.871769698037154,1.871769698037154,0.011141486297840203,0.0,0.011141486297840203,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_0867472801c4ad0a,CAPCAL_b4174d44c292d14f,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_07a5ea4d7ed4,Bravo / Germany,2017-11-01,0.0,0.0,TERR_b31415d90eb9,Alfa / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,0.0,0.0,0.0,0.0,85.0,100.0,120.0,100.0,68.30826717109593,low,False,synthetic_derived,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_821dad73856e2c20,CAPCAL_b4174d44c292d14f,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_49c0203db75f,Delta / Germany,2017-11-01,0.0,0.0,TERR_b31415d90eb9,Alfa / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,13.125,22.625,22.625,11.70189667032059,0.0,8.625,0.0,85.0,100.0,120.0,100.0,68.30826717109593,low,False,synthetic_derived,42,11.70189667032059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9361517336256472,12.638048403946238,12.638048403946238,0.07522647859491809,0.0,0.07522647859491809,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_64ffdd5867ebcc21,CAPCAL_b4174d44c292d14f,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_938541fb7311,Charlie / Germany,2017-11-01,0.0,0.0,TERR_b31415d90eb9,Alfa / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,1.875,2.875,2.875,0.33600108051488475,0.0,0.25,0.0,85.0,100.0,120.0,100.0,68.30826717109593,low,False,synthetic_derived,42,0.33600108051488475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02688008644119078,0.36288116695607553,0.36288116695607553,0.0021600069461671163,0.0,0.0021600069461671163,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_25d4e74db5d0e504,CAPCAL_b4174d44c292d14f,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-11-01,410.0,1.0,TERR_b31415d90eb9,Alfa / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,42.27232142857143,43.257440476190474,33.15138888888889,25.404191612464604,41.72767857142857,33.231944444444444,25.380815241651785,58.61275968609623,84.0,81.0,66.38333333333334,50.78500685411639,4.375,1.875,1.875,0.0,3.255286328706417,0.0,4.375,1.875,85.0,100.0,120.0,100.0,68.30826717109593,low,False,synthetic_derived,42,61.81086683005991,410.0,21.0,0.0,2.0,12.0,17.0,6.24009808710921,152.0,35.24009808710921,116.7599019128908,116.7599019128908,168.0,4.944869346404793,66.7557361764647,66.7557361764647,0.39735557247895653,0.6949994161481595,-0.297643843669203,57.17351169605134,57.17351169605134,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_cec238087d78c041,CAPCAL_6c8401b154a56e8f,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-11-01,404.0,1.0,TERR_07a5ea4d7ed4,Bravo / Germany,True,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,40.711309523809526,39.979910714285715,31.87410714285714,24.531229388957705,43.288690476190474,35.40922619047619,25.684497605582838,61.093723796059024,84.0,79.0,67.28333333333333,50.21572699454054,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,85.0,100.0,120.0,100.0,73.97796836476367,low,False,synthetic_derived,42,56.40533653181485,404.0,21.0,2.0,2.0,6.0,24.0,5.280388426639436,136.0,35.28038842663943,100.71961157336057,100.71961157336057,168.0,4.512426922545187,60.917763454360035,60.917763454360035,0.3626057348473812,0.5995214974604796,-0.23691576261309838,60.48252421028224,60.48252421028224,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_ebff43814dc1523b,CAPCAL_6c8401b154a56e8f,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_49c0203db75f,Delta / Germany,2017-11-01,0.0,0.0,TERR_07a5ea4d7ed4,Bravo / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.125,13.125,28.875,28.875,12.585702715271761,0.0,9.25,0.0,85.0,100.0,120.0,100.0,73.97796836476367,low,False,synthetic_derived,42,12.585702715271761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006856217221741,13.592558932493503,13.592558932493503,0.0809080888838899,0.0,0.0809080888838899,10000.0,10000.0,critical,critical,True,True,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
CAPALLOC_c027b6791830fa34,CAPCAL_6c8401b154a56e8f,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_938541fb7311,Charlie / Germany,2017-11-01,0.0,0.0,TERR_07a5ea4d7ed4,Bravo / Germany,False,actual visits + owned-customer coverage; availability by rep-period transaction share,True,False,False,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,1.875,1.875,1.875,0.0,0.0,0.0,0.0,85.0,100.0,120.0,100.0,73.97796836476367,low,False,synthetic_derived,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low,low,False,False,True,False,core workload is attributed to actual visited territory and owned-customer coverage territory; common availability/non-workload quantities are proportional; calendar-only injected workload residuals are assigned deterministically to the dominant territory
